a,b,label,base_pred,steered_pred,base_yes_logp,base_no_logp,base_margin,steered_yes_logp,steered_no_logp,steered_margin,margin_shift,flipped,base_correct,steered_correct,alpha_resid,alpha_head5,alpha_head7,layer
43,44,No,No,No,-8.9921875,-5.94921875,-3.04296875,-7.3671875,-6.0625,-1.3046875,1.73828125,0,1,1,0.0,4.0,-12.0,24
0,23,No,No,Yes,-8.3046875,-6.40625,-1.8984375,-6.4921875,-6.875,0.3828125,2.28125,1,1,0,0.0,4.0,-12.0,24
18,72,No,No,No,-9.09375,-7.00390625,-2.08984375,-7.5,-7.0,-0.5,1.58984375,0,1,1,0.0,4.0,-12.0,24
84,51,Yes,Yes,Yes,-5.58984375,-8.3515625,2.76171875,-5.609375,-9.9453125,4.3359375,1.57421875,0,1,1,0.0,4.0,-12.0,24
8,18,No,No,No,-9.0078125,-6.203125,-2.8046875,-7.1328125,-6.4921875,-0.640625,2.1640625,0,1,1,0.0,4.0,-12.0,24
94,81,Yes,Yes,Yes,-5.9140625,-8.6328125,2.71875,-5.84765625,-10.078125,4.23046875,1.51171875,0,1,1,0.0,4.0,-12.0,24
3,11,No,No,Yes,-8.53125,-6.2578125,-2.2734375,-6.4765625,-7.0859375,0.609375,2.8828125,1,1,0,0.0,4.0,-12.0,24
95,67,Yes,Yes,Yes,-5.8671875,-9.4375,3.5703125,-5.89453125,-10.578125,4.68359375,1.11328125,0,1,1,0.0,4.0,-12.0,24
27,48,No,No,No,-9.4921875,-6.9296875,-2.5625,-7.70703125,-6.76171875,-0.9453125,1.6171875,0,1,1,0.0,4.0,-12.0,24
53,58,No,No,No,-8.4296875,-5.91015625,-2.51953125,-6.48828125,-6.22265625,-0.265625,2.25390625,0,1,1,0.0,4.0,-12.0,24
43,20,Yes,Yes,Yes,-6.0703125,-9.8046875,3.734375,-6.05078125,-10.84375,4.79296875,1.05859375,0,1,1,0.0,4.0,-12.0,24
47,39,Yes,Yes,Yes,-6.15625,-10.203125,4.046875,-6.19921875,-11.1328125,4.93359375,0.88671875,0,1,1,0.0,4.0,-12.0,24
92,41,Yes,Yes,Yes,-6.125,-9.453125,3.328125,-6.171875,-10.7265625,4.5546875,1.2265625,0,1,1,0.0,4.0,-12.0,24
99,72,Yes,Yes,Yes,-6.05078125,-9.375,3.32421875,-6.0390625,-10.671875,4.6328125,1.30859375,0,1,1,0.0,4.0,-12.0,24
76,10,Yes,No,Yes,-6.76953125,-6.40234375,-0.3671875,-5.7734375,-8.6953125,2.921875,3.2890625,1,0,1,0.0,4.0,-12.0,24
6,19,No,No,Yes,-8.8359375,-6.515625,-2.3203125,-6.6953125,-7.09375,0.3984375,2.71875,1,1,0,0.0,4.0,-12.0,24
20,96,No,No,No,-9.6484375,-7.14453125,-2.50390625,-7.83203125,-7.10546875,-0.7265625,1.77734375,0,1,1,0.0,4.0,-12.0,24
79,6,Yes,Yes,Yes,-6.2109375,-7.484375,1.2734375,-5.96875,-9.7890625,3.8203125,2.546875,0,1,1,0.0,4.0,-12.0,24
86,10,Yes,No,Yes,-7.09375,-6.3515625,-0.7421875,-5.9296875,-8.4375,2.5078125,3.25,1,0,1,0.0,4.0,-12.0,24
34,56,No,No,No,-9.2734375,-6.51171875,-2.76171875,-7.76953125,-6.32421875,-1.4453125,1.31640625,0,1,1,0.0,4.0,-12.0,24
84,54,Yes,Yes,Yes,-5.953125,-8.65625,2.703125,-5.89453125,-10.078125,4.18359375,1.48046875,0,1,1,0.0,4.0,-12.0,24
62,77,No,No,No,-8.9140625,-6.6328125,-2.28125,-7.46484375,-6.55859375,-0.90625,1.375,0,1,1,0.0,4.0,-12.0,24
56,53,Yes,Yes,Yes,-5.953125,-8.2421875,2.2890625,-5.89453125,-9.7734375,3.87890625,1.58984375,0,1,1,0.0,4.0,-12.0,24
34,27,Yes,Yes,Yes,-5.76171875,-9.59375,3.83203125,-5.8125,-10.671875,4.859375,1.02734375,0,1,1,0.0,4.0,-12.0,24
96,65,Yes,Yes,Yes,-5.8515625,-8.75,2.8984375,-5.87890625,-10.40625,4.52734375,1.62890625,0,1,1,0.0,4.0,-12.0,24
14,44,No,No,No,-8.6875,-6.68359375,-2.00390625,-7.015625,-6.8203125,-0.1953125,1.80859375,0,1,1,0.0,4.0,-12.0,24
55,14,Yes,Yes,Yes,-5.97265625,-8.734375,2.76171875,-5.90625,-10.3515625,4.4453125,1.68359375,0,1,1,0.0,4.0,-12.0,24
36,86,No,No,Yes,-8.609375,-6.671875,-1.9375,-6.59765625,-7.03515625,0.4375,2.375,1,1,0,0.0,4.0,-12.0,24
86,75,Yes,Yes,Yes,-5.75,-8.9140625,3.1640625,-5.734375,-10.21875,4.484375,1.3203125,0,1,1,0.0,4.0,-12.0,24
62,67,No,No,No,-8.7734375,-6.09765625,-2.67578125,-7.421875,-6.0546875,-1.3671875,1.30859375,0,1,1,0.0,4.0,-12.0,24
85,39,Yes,Yes,Yes,-6.0703125,-9.6015625,3.53125,-6.04296875,-10.7421875,4.69921875,1.16796875,0,1,1,0.0,4.0,-12.0,24
5,28,No,No,No,-9.1640625,-6.5703125,-2.59375,-6.9296875,-6.875,-0.0546875,2.5390625,0,1,1,0.0,4.0,-12.0,24
50,76,No,No,No,-9.4296875,-6.87890625,-2.55078125,-7.41796875,-6.76171875,-0.65625,1.89453125,0,1,1,0.0,4.0,-12.0,24
7,0,Yes,Yes,Yes,-6.359375,-10.2578125,3.8984375,-6.3125,-11.5546875,5.2421875,1.34375,0,1,1,0.0,4.0,-12.0,24
26,38,No,No,No,-9.171875,-6.88671875,-2.28515625,-7.12890625,-6.91015625,-0.21875,2.06640625,0,1,1,0.0,4.0,-12.0,24
27,98,No,No,No,-9.34375,-7.171875,-2.171875,-7.921875,-7.046875,-0.875,1.296875,0,1,1,0.0,4.0,-12.0,24
17,97,No,No,No,-9.421875,-7.3203125,-2.1015625,-7.86328125,-7.30859375,-0.5546875,1.546875,0,1,1,0.0,4.0,-12.0,24
32,37,No,No,No,-8.3359375,-5.51953125,-2.81640625,-6.27734375,-5.87890625,-0.3984375,2.41796875,0,1,1,0.0,4.0,-12.0,24
41,15,Yes,Yes,Yes,-6.01171875,-9.8515625,3.83984375,-6.015625,-10.8984375,4.8828125,1.04296875,0,1,1,0.0,4.0,-12.0,24
0,63,No,No,Yes,-9.0625,-7.15625,-1.90625,-6.828125,-7.765625,0.9375,2.84375,1,1,0,0.0,4.0,-12.0,24
95,55,Yes,Yes,Yes,-5.81640625,-8.3515625,2.53515625,-5.703125,-9.953125,4.25,1.71484375,0,1,1,0.0,4.0,-12.0,24
22,16,Yes,Yes,Yes,-6.2109375,-10.1328125,3.921875,-6.22265625,-11.1171875,4.89453125,0.97265625,0,1,1,0.0,4.0,-12.0,24
48,68,No,No,No,-8.5859375,-6.55078125,-2.03515625,-6.75,-6.640625,-0.109375,1.92578125,0,1,1,0.0,4.0,-12.0,24
90,29,Yes,Yes,Yes,-6.1953125,-8.03125,1.8359375,-5.9921875,-9.734375,3.7421875,1.90625,0,1,1,0.0,4.0,-12.0,24
64,71,No,No,No,-8.7109375,-6.7890625,-1.921875,-6.984375,-6.921875,-0.0625,1.859375,0,1,1,0.0,4.0,-12.0,24
85,45,Yes,Yes,Yes,-5.8828125,-9.5859375,3.703125,-5.8515625,-10.75,4.8984375,1.1953125,0,1,1,0.0,4.0,-12.0,24
9,50,No,No,No,-9.4296875,-6.7421875,-2.6875,-7.453125,-6.875,-0.578125,2.109375,0,1,1,0.0,4.0,-12.0,24
94,5,Yes,No,Yes,-6.9453125,-6.703125,-0.2421875,-6.046875,-8.765625,2.71875,2.9609375,1,0,1,0.0,4.0,-12.0,24
55,2,Yes,No,Yes,-6.9765625,-6.71875,-0.2578125,-6.109375,-9.015625,2.90625,3.1640625,1,0,1,0.0,4.0,-12.0,24
58,9,Yes,Yes,Yes,-6.56640625,-7.01953125,0.453125,-5.98046875,-9.3359375,3.35546875,2.90234375,0,1,1,0.0,4.0,-12.0,24
40,73,No,No,Yes,-8.6484375,-6.9453125,-1.703125,-6.609375,-7.328125,0.71875,2.421875,1,1,0,0.0,4.0,-12.0,24
54,73,No,No,No,-9.1796875,-6.68359375,-2.49609375,-7.65234375,-6.49609375,-1.15625,1.33984375,0,1,1,0.0,4.0,-12.0,24
51,90,No,No,Yes,-9.078125,-7.05078125,-2.02734375,-6.93359375,-7.31640625,0.3828125,2.41015625,1,1,0,0.0,4.0,-12.0,24
81,53,Yes,Yes,Yes,-5.94921875,-8.671875,2.72265625,-5.87890625,-9.9765625,4.09765625,1.375,0,1,1,0.0,4.0,-12.0,24
37,14,Yes,Yes,Yes,-5.83203125,-9.265625,3.43359375,-5.85546875,-10.5,4.64453125,1.2109375,0,1,1,0.0,4.0,-12.0,24
51,2,Yes,No,Yes,-7.14453125,-6.73046875,-0.4140625,-6.20703125,-8.7109375,2.50390625,2.91796875,1,0,1,0.0,4.0,-12.0,24
41,21,Yes,Yes,Yes,-5.984375,-9.4296875,3.4453125,-6.0,-10.703125,4.703125,1.2578125,0,1,1,0.0,4.0,-12.0,24
79,58,Yes,Yes,Yes,-5.9765625,-9.5,3.5234375,-6.06640625,-10.890625,4.82421875,1.30078125,0,1,1,0.0,4.0,-12.0,24
88,46,Yes,Yes,Yes,-5.9140625,-9.125,3.2109375,-5.91015625,-10.2734375,4.36328125,1.15234375,0,1,1,0.0,4.0,-12.0,24
11,55,No,No,No,-8.71875,-6.4921875,-2.2265625,-7.0234375,-6.765625,-0.2578125,1.96875,0,1,1,0.0,4.0,-12.0,24
13,31,No,No,No,-8.875,-6.38671875,-2.48828125,-6.9765625,-6.453125,-0.5234375,1.96484375,0,1,1,0.0,4.0,-12.0,24
55,75,No,No,No,-8.7578125,-6.140625,-2.6171875,-7.02734375,-6.23828125,-0.7890625,1.828125,0,1,1,0.0,4.0,-12.0,24
51,67,No,No,No,-9.28125,-6.57421875,-2.70703125,-8.015625,-6.3671875,-1.6484375,1.05859375,0,1,1,0.0,4.0,-12.0,24
10,50,No,No,No,-9.6953125,-6.87890625,-2.81640625,-7.953125,-6.8984375,-1.0546875,1.76171875,0,1,1,0.0,4.0,-12.0,24
39,95,No,No,No,-8.8125,-6.7578125,-2.0546875,-7.03515625,-6.91015625,-0.125,1.9296875,0,1,1,0.0,4.0,-12.0,24
43,28,Yes,Yes,Yes,-5.9921875,-9.78125,3.7890625,-5.9921875,-10.7578125,4.765625,0.9765625,0,1,1,0.0,4.0,-12.0,24
42,99,No,No,No,-9.203125,-6.87109375,-2.33203125,-7.796875,-6.8046875,-0.9921875,1.33984375,0,1,1,0.0,4.0,-12.0,24
21,9,Yes,Yes,Yes,-6.37890625,-9.8125,3.43359375,-6.31640625,-11.2265625,4.91015625,1.4765625,0,1,1,0.0,4.0,-12.0,24
65,81,No,No,Yes,-8.734375,-7.1484375,-1.5859375,-7.05078125,-7.13671875,0.0859375,1.671875,1,1,0,0.0,4.0,-12.0,24
14,67,No,No,No,-9.5234375,-7.1484375,-2.375,-7.6640625,-6.9296875,-0.734375,1.640625,0,1,1,0.0,4.0,-12.0,24
65,24,Yes,Yes,Yes,-6.0703125,-9.390625,3.3203125,-6.0546875,-10.671875,4.6171875,1.296875,0,1,1,0.0,4.0,-12.0,24
99,44,Yes,Yes,Yes,-6.0234375,-8.8515625,2.828125,-5.94140625,-10.3828125,4.44140625,1.61328125,0,1,1,0.0,4.0,-12.0,24
44,93,No,No,Yes,-8.6875,-7.078125,-1.609375,-6.91796875,-7.35546875,0.4375,2.046875,1,1,0,0.0,4.0,-12.0,24
82,18,Yes,Yes,Yes,-5.84765625,-7.80078125,1.953125,-5.71875,-9.5546875,3.8359375,1.8828125,0,1,1,0.0,4.0,-12.0,24
30,13,Yes,Yes,Yes,-5.92578125,-9.8515625,3.92578125,-5.9375,-10.8671875,4.9296875,1.00390625,0,1,1,0.0,4.0,-12.0,24
18,32,No,No,No,-8.890625,-6.30078125,-2.58984375,-6.8515625,-6.53125,-0.3203125,2.26953125,0,1,1,0.0,4.0,-12.0,24
25,22,Yes,Yes,Yes,-6.0703125,-9.5625,3.4921875,-6.07421875,-10.828125,4.75390625,1.26171875,0,1,1,0.0,4.0,-12.0,24
77,19,Yes,Yes,Yes,-5.828125,-8.8046875,2.9765625,-5.8125,-10.2578125,4.4453125,1.46875,0,1,1,0.0,4.0,-12.0,24
97,97,No,No,Yes,-7.9921875,-6.5859375,-1.40625,-6.8359375,-7.1171875,0.28125,1.6875,1,1,0,0.0,4.0,-12.0,24
83,9,Yes,No,Yes,-7.75,-6.1484375,-1.6015625,-6.05859375,-7.80859375,1.75,3.3515625,1,0,1,0.0,4.0,-12.0,24
22,98,No,No,No,-9.1796875,-7.0,-2.1796875,-7.53125,-7.0390625,-0.4921875,1.6875,0,1,1,0.0,4.0,-12.0,24
80,63,Yes,Yes,Yes,-5.93359375,-9.546875,3.61328125,-5.9375,-10.6484375,4.7109375,1.09765625,0,1,1,0.0,4.0,-12.0,24
59,96,No,No,No,-9.5625,-7.19921875,-2.36328125,-7.7265625,-7.03125,-0.6953125,1.66796875,0,1,1,0.0,4.0,-12.0,24
72,97,No,No,No,-9.0390625,-6.69140625,-2.34765625,-7.578125,-6.5703125,-1.0078125,1.33984375,0,1,1,0.0,4.0,-12.0,24
74,57,Yes,Yes,Yes,-5.84375,-9.34375,3.5,-5.96875,-10.5390625,4.5703125,1.0703125,0,1,1,0.0,4.0,-12.0,24
87,72,Yes,Yes,Yes,-5.984375,-8.8984375,2.9140625,-5.96484375,-10.1875,4.22265625,1.30859375,0,1,1,0.0,4.0,-12.0,24
82,81,Yes,Yes,Yes,-5.6484375,-6.921875,1.2734375,-5.484375,-8.6640625,3.1796875,1.90625,0,1,1,0.0,4.0,-12.0,24
79,41,Yes,Yes,Yes,-6.1171875,-9.890625,3.7734375,-6.25,-11.03125,4.78125,1.0078125,0,1,1,0.0,4.0,-12.0,24
80,40,Yes,Yes,Yes,-6.078125,-9.8515625,3.7734375,-6.046875,-11.1171875,5.0703125,1.296875,0,1,1,0.0,4.0,-12.0,24
19,56,No,No,No,-9.140625,-7.00390625,-2.13671875,-7.2578125,-7.15625,-0.1015625,2.03515625,0,1,1,0.0,4.0,-12.0,24
8,60,No,No,Yes,-8.7265625,-6.40625,-2.3203125,-6.609375,-6.9375,0.328125,2.6484375,1,1,0,0.0,4.0,-12.0,24
56,80,No,No,No,-8.921875,-6.69921875,-2.22265625,-6.9453125,-6.7890625,-0.15625,2.06640625,0,1,1,0.0,4.0,-12.0,24
38,35,Yes,Yes,Yes,-5.796875,-8.7265625,2.9296875,-5.80078125,-10.1953125,4.39453125,1.46484375,0,1,1,0.0,4.0,-12.0,24
75,7,Yes,No,Yes,-7.12890625,-6.43359375,-0.6953125,-6.0390625,-8.3671875,2.328125,3.0234375,1,0,1,0.0,4.0,-12.0,24
45,64,No,No,No,-8.6796875,-6.39453125,-2.28515625,-7.16015625,-6.35546875,-0.8046875,1.48046875,0,1,1,0.0,4.0,-12.0,24
9,39,No,No,No,-9.578125,-7.15234375,-2.42578125,-7.5078125,-7.1328125,-0.375,2.05078125,0,1,1,0.0,4.0,-12.0,24
59,57,Yes,Yes,Yes,-5.79296875,-8.9296875,3.13671875,-5.8203125,-10.34375,4.5234375,1.38671875,0,1,1,0.0,4.0,-12.0,24
4,7,No,No,No,-9.625,-6.5,-3.125,-7.36328125,-6.85546875,-0.5078125,2.6171875,0,1,1,0.0,4.0,-12.0,24
47,36,Yes,Yes,Yes,-5.8515625,-9.25,3.3984375,-5.890625,-10.6015625,4.7109375,1.3125,0,1,1,0.0,4.0,-12.0,24
9,82,No,No,Yes,-8.4453125,-6.765625,-1.6796875,-6.3359375,-7.703125,1.3671875,3.046875,1,1,0,0.0,4.0,-12.0,24
11,78,No,No,Yes,-9.0859375,-6.9765625,-2.109375,-7.0390625,-7.171875,0.1328125,2.2421875,1,1,0,0.0,4.0,-12.0,24
76,64,Yes,Yes,Yes,-5.78125,-8.984375,3.203125,-5.83984375,-10.4375,4.59765625,1.39453125,0,1,1,0.0,4.0,-12.0,24
49,59,No,No,No,-8.6875,-6.46875,-2.21875,-6.875,-6.6328125,-0.2421875,1.9765625,0,1,1,0.0,4.0,-12.0,24
74,70,Yes,Yes,Yes,-5.9609375,-8.9453125,2.984375,-5.96875,-10.3671875,4.3984375,1.4140625,0,1,1,0.0,4.0,-12.0,24
94,5,Yes,No,Yes,-6.9453125,-6.703125,-0.2421875,-6.046875,-8.765625,2.71875,2.9609375,1,0,1,0.0,4.0,-12.0,24
57,73,No,No,No,-9.21875,-6.6875,-2.53125,-7.95703125,-6.42578125,-1.53125,1.0,0,1,1,0.0,4.0,-12.0,24
83,24,Yes,Yes,Yes,-5.8203125,-8.3671875,2.546875,-5.75,-9.78125,4.03125,1.484375,0,1,1,0.0,4.0,-12.0,24
41,77,No,No,No,-8.90625,-6.96875,-1.9375,-7.1640625,-7.0625,-0.1015625,1.8359375,0,1,1,0.0,4.0,-12.0,24
60,64,No,No,Yes,-7.86328125,-6.21484375,-1.6484375,-6.2578125,-6.7890625,0.53125,2.1796875,1,1,0,0.0,4.0,-12.0,24
19,7,Yes,Yes,Yes,-6.10546875,-9.4765625,3.37109375,-6.1171875,-10.8671875,4.75,1.37890625,0,1,1,0.0,4.0,-12.0,24
57,13,Yes,Yes,Yes,-5.96875,-8.421875,2.453125,-5.92578125,-10.140625,4.21484375,1.76171875,0,1,1,0.0,4.0,-12.0,24
43,91,No,No,Yes,-8.59375,-7.1328125,-1.4609375,-6.85546875,-7.47265625,0.6171875,2.078125,1,1,0,0.0,4.0,-12.0,24
10,64,No,No,Yes,-8.7265625,-6.99609375,-1.73046875,-6.78515625,-7.41796875,0.6328125,2.36328125,1,1,0,0.0,4.0,-12.0,24
82,22,Yes,Yes,Yes,-5.90234375,-7.33203125,1.4296875,-5.73046875,-9.1640625,3.43359375,2.00390625,0,1,1,0.0,4.0,-12.0,24
5,31,No,No,Yes,-9.2421875,-7.01953125,-2.22265625,-7.140625,-7.234375,0.09375,2.31640625,1,1,0,0.0,4.0,-12.0,24
90,56,Yes,Yes,Yes,-6.1953125,-10.0703125,3.875,-6.25390625,-11.09375,4.83984375,0.96484375,0,1,1,0.0,4.0,-12.0,24
56,67,No,No,No,-9.2265625,-6.234375,-2.9921875,-8.21875,-6.0703125,-2.1484375,0.84375,0,1,1,0.0,4.0,-12.0,24
